event_id,anonymous_id,customer_email,event_type,event_timestamp,session_id,page_url
EVT000019396,921710cb-948b-4447-9433-c1c2fc386c96,,page_view,2025-03-22T13:39:28,ef3d3a0408f6,/support/blog
EVT000019397,49c1cc28-2cba-4b88-a241-a2a086cd487d,theo.white735@hey.com,page_view,2025-07-16T03:24:50,6504fd894693,/blog/search
EVT000019398,0ee72973-57e7-453a-9b13-6f88bf544d2e,NOOR.RODRIGUEZ1178@ICLOUD.COM,page_view,2026-02-06T17:39:21,7066d0f92b64,/cart/men
EVT000019399,3fa5a258-bfc9-451a-83eb-1b50ec386cc0,,checkout_complete,2024-08-19T09:00:19,21255a3725fb,/guide/search
EVT000019400,83936604-270a-4d3c-bc3c-0ae0893fdab4,,checkout_complete,2025-03-11T09:25:45,708b3dd63089,/guide/women
EVT000019401,fb3035bf-03a4-4fb5-a3f4-a5a3cfb44f5f,,add_to_cart,2025-10-27T15:24:47,727220681802,/men/outerwear
EVT000019402,4302a3b0-6139-4f53-852a-068ba5d6217d,luna.adams340@protonmail.com,checkout_start,2025-08-12T17:55:28,6d7cd1e177e9,/account/men
EVT000019403,96525eae-845c-453c-9c0d-cb8750f44ce3,,checkout_complete,2024-12-17T15:03:03,7ab7a5d79ad7,/search/women
EVT000019404,72a975a6-b234-4cd8-85ab-c511c4469414,zoe.patel1928@outlook.com,checkout_start,2024-05-07T00:33:04,9f8889cd6f35,/checkout/outerwear
EVT000019405,8c43db93-0b9b-42ea-9d33-4b6215639bce,mateo.rodriguez1968@hey.com,search,2024-11-28T02:33:57,97b0a96bbd1a,/footwear/products
EVT000019406,fd227796-50c3-4438-aebe-36b1fb5f5410,emerson.flores1075@outlook.com,page_view,2025-08-14T15:24:46,90880ce78964,/cart/footwear
EVT000019407,432ae5ab-083f-465a-a319-a9797a2a2b90,priya.thompson662@protonmail.com,page_view,2025-05-12T08:32:19,469df8207682,/blog/category
EVT000019408,708bd5f6-7b46-4a48-ad79-a58f3a02e207,DEVON.BROWN61@OUTLOOK.COM,checkout_start,2026-03-01T09:43:25,c0958970f196,/category/support
EVT000019409,acd32d2a-6d80-468e-bf9b-167d97c9bee5,,checkout_start,2026-03-12T10:58:15,51d2330017b5,/deals/blog
EVT000019410,84be66b3-0380-4df4-bba9-6aa367ab6c51,,checkout_start,2024-06-16T17:55:18,94cefbe178ce,/deals/wishlist
EVT000019411,2793dec6-c851-49e9-a3f3-254d929bc484,felix.miller1328@outlook.com,add_to_cart,2024-03-17T11:43:19,f12d4705fad7,/products/accessories
EVT000019412,297be1a9-ef6c-48fb-b796-4e6466af0dda,Owen.Young606@gmail.com,search,2024-02-01T00:14:39,48ff3e9e3544,/accessories/outerwear
EVT000019413,690214fc-7850-4743-bba7-0c0e52c6f237,,checkout_complete,2025-11-09T19:41:23,a6654f560571,/search/category
EVT000019414,917be2eb-d2df-486d-beca-ab585c7f8419,,search,2025-10-07T16:06:22,b9eaf2595840,/account/cart
EVT000019415,211916de-face-448d-b0b6-e95166a022da,quinn.martinez289@gmail.com,add_to_cart,2024-11-03T03:38:35,5810acac425c,/search/wishlist
EVT000019416,40fe0ff2-8441-4da7-93a0-97102ecfd760,,checkout_start,2024-10-24T09:42:17,95ddc03cd4c7,/footwear/deals
EVT000019417,eb6e93ff-d203-49a8-9988-ca6c59dc2dc2,,checkout_start,2026-04-11T19:16:07,2e1b4ba7e359,/support/search
EVT000019418,87e41a9d-dca2-4fd5-bba4-1ffe7f9b09fb,,add_to_cart,2024-12-28T11:53:55,978b46802bb0,/guide/new
EVT000019419,a8fefdf5-e0b0-4a43-97a2-2578daccfaf2,ravi.taylor817@yahoo.com,checkout_start,2025-11-01T05:32:35,30a4d0571f23,/outerwear/guide
EVT000019420,a5e1ffaf-89c5-4965-8f43-cc59677d2ae1,wei.nakamura205@outlook.com,page_view,2026-01-21T18:41:14,f63af8a291fd,/wishlist/guide
EVT000019421,7aede363-1607-4eae-b225-11e120029f60,,page_view,2025-11-10T02:08:51,599d463051ef,/checkout/account
EVT000019422,8b708827-428d-44ff-a4f9-e0c17c87afc6,,checkout_complete,2025-05-20T02:25:06,223657637615,/outerwear/accessories
EVT000019423,6b3656f5-de1d-420f-98cf-89af2a3ca204,,checkout_complete,2025-08-01T04:52:46,895f28bf4dec,/blog/cart
EVT000019424,e32dd733-c454-42f5-864f-342a24485722,parker.clark589@fastmail.com,add_to_cart,2025-04-12T01:39:14,8d40bf5ca098,/footwear/products
EVT000019425,5d993072-875e-4d5f-966b-7cc89a4f0d91,,add_to_cart,2024-03-22T10:48:56,438d03617f84,/account/guide
EVT000019426,ee8e0902-20da-4b37-bfac-41df67e77220,leo.martin1955@outlook.com,page_view,2024-08-03T21:59:29,360fd5903b8a,/accessories/men
EVT000019427,711bb7bc-7ccc-4c89-b6a1-8a29ddf75d36,,checkout_complete,2025-10-21T22:09:00,8e654e1b4da0,/support/deals
EVT000019428,05b643e4-bbf3-427e-9351-ffce5f9e083e,mateo.ramirez1713@icloud.com,add_to_cart,2024-04-30T07:54:45,d7a3ad119dba,/deals/new
EVT000019429,4d7400b9-4b49-4d14-a9ab-19f00d53626e,,search,2024-01-12T07:24:16,0c8e9a21a96b,/blog/account
EVT000019430,96dcde94-d0e6-4a9b-8d46-28239bbe5b7b,wei.cohen514@duck.com,checkout_complete,2025-06-03T03:22:11,7e52a090d0e2,/account/guide
EVT000019431,99a42559-e5f4-49ec-954f-89504d2fa71f,,checkout_start,2025-07-22T17:15:58,8cf984fdeeda,/women/checkout
EVT000019432,2b0725b6-4a9f-4847-8177-2586bb23b9ee,PRIYA.LOPEZ1839@PROTONMAIL.COM,search,2024-10-07T07:39:58,cd89bbc2f82c,/wishlist/search
EVT000019433,0dff1812-73e4-4524-aead-86703463cc07,,checkout_start,2024-01-12T19:39:20,da03edc8ecad,/wishlist/footwear
EVT000019434,083116dc-0f8a-4a51-af5e-95641db4e318,,page_view,2024-12-04T09:02:16,a006bb5e1163,/support/men
EVT000019435,91589cac-9371-466b-9a52-aa3fdcec35d8,Iris.Anderson1335@protonmail.com,add_to_cart,2025-06-16T19:34:32,6de1e0f86ac5,/footwear/accessories
EVT000019436,6f835d65-f84b-4168-905b-bfa24a69fd19,,add_to_cart,2025-05-18T12:09:50,1e84a5ccc6f0,/new/search
EVT000019437,6e73b80c-8e18-4bcb-b658-e7b00807fea5,skyler.clark396@protonmail.com,checkout_start,2024-11-20T21:14:56,95791dd56751,/accessories/sale
EVT000019438,ffe277c2-2826-4673-a2c7-fbfd54e3bc11,,checkout_complete,2025-06-29T09:36:24,02bb8f9fe164,/footwear/women
EVT000019439,0aeadc44-043c-45c4-b5de-0d028fd96e8b,amara.singh89@hey.com,checkout_complete,2025-02-07T22:51:17,180869479fd7,/accessories/search
EVT000019440,de98680a-ece4-444d-b7fa-94fe35738645,,page_view,2024-05-07T08:16:36,f4f8000a2896,/accessories/checkout
EVT000019441,7bf0ba96-87a2-4f16-acdb-0f113648ae46,,checkout_complete,2025-01-20T17:48:12,a1c4281d0e29,/blog/men
EVT000019442,363cfdf4-8ca1-4c0e-a415-46193fbac1d9,,search,2024-04-29T14:26:05,a874f267ef42,/footwear/new
EVT000019443,49683034-aa5a-4cfa-946d-467090d8941e,Owen.Singh378@protonmail.com,checkout_start,2026-03-13T11:52:35,778a960a7715,/guide/products
EVT000019444,6b0fcf35-6ada-4928-ac9e-4c4dbd31e20c,,search,2025-10-19T23:28:09,1cc9c04716de,/wishlist/search
EVT000019445,9e9d5f6e-b818-4b63-81b2-2d20b951a0c3,,checkout_start,2024-09-10T18:18:34,87507953caa7,/women/new
EVT000019446,e7ca034d-eca5-4121-984d-8e8930a492e2,,page_view,2025-03-28T20:13:01,6512f00df018,/account/account
EVT000019447,84d214a5-490d-465e-a4df-ff7e507a74ec,,page_view,2024-06-18T14:27:24,2dbdecf0afe1,/new/products
EVT000019448,b36b982e-e946-4360-ae1b-4c5f66b6fc8a,owen.flores1413@hey.com,page_view,2026-01-28T01:23:40,c5afdee1b210,/account/footwear
EVT000019449,103fc06b-a94c-498c-8386-225849e2f67b,,checkout_start,2024-08-31T18:13:06,5c5e9b199079,/products/footwear
EVT000019450,976964bd-8bdf-43a8-9d45-86cbb21d2c40,,page_view,2024-12-02T03:33:41,ff38f9098a28,/accessories/men
EVT000019451,d48934a3-6b35-4dcd-9c40-ea2bdd50c160,noor.adams671@outlook.com,page_view,2024-12-11T20:32:50,3f1ddecd6f78,/search/men
EVT000019452,d20dbcac-1236-4ec4-8810-91509fbc11b1,,search,2024-10-17T17:49:00,0d92413a34cf,/men/deals
EVT000019453,18cd1b67-280b-4ee3-b76d-6fe89498b5ab,priya.hill1324@gmail.com,checkout_complete,2025-09-25T03:47:59,5856f1ca7306,/women/checkout
EVT000019454,acaa7b40-d1d4-46c8-a2bc-f890e89bb906,,add_to_cart,2025-08-03T12:09:01,a826fe4cb2a8,/accessories/guide
EVT000019455,48005df2-7483-43af-8d91-0133f262553d,,checkout_start,2025-10-09T17:45:26,dcb0ecff5760,/accessories/outerwear
EVT000019456,29dce17b-0ccb-4f84-9635-6c72b0fe731b,,checkout_complete,2024-04-24T07:31:32,adf919c1900b,/cart/category
EVT000019457,72e936c6-632e-4da6-b95c-344c97625bcc,,checkout_complete,2024-12-02T05:52:43,3b8fa838d42f,/outerwear/support
EVT000019458,3eb456f6-7c66-46d7-90bf-b02a19481b31,yuki.patel588@yahoo.com,checkout_start,2024-09-03T20:09:34,20d165221be0,/new/category
EVT000019459,122bf10c-d8ec-459b-8833-80aee3f6ed77,,checkout_complete,2025-04-16T15:45:45,93649c13b6cc,/footwear/guide
EVT000019460,16273416-a9a9-4e04-ab09-7c3161699ea9,,checkout_complete,2024-06-27T21:05:36,7553a2413718,/deals/blog
EVT000019461,0ee98839-9767-47d2-9f51-3322960fcf7d,taylor.adams1771@protonmail.com,page_view,2025-02-11T12:37:45,857303ea8d61,/deals/outerwear
EVT000019462,025f0b78-e3ed-4c69-9dbb-a6da543d0b09,,checkout_complete,2024-01-26T22:38:54,fe906eab0cf0,/accessories/accessories
EVT000019463,21e7d810-cf65-4cfc-9d4c-b684b5f6132c,,add_to_cart,2025-07-30T01:52:21,02b8f6abc0b0,/checkout/outerwear
EVT000019464,fd8f3130-48ca-459b-816e-2dee8d36df0b,riley.king1747@fastmail.com,checkout_start,2025-01-05T15:39:44,33a00dfa0436,/outerwear/outerwear
EVT000019465,82bead29-01f5-48a2-95ec-c47a5398e275,,add_to_cart,2025-06-10T20:00:52,18c71076f850,/account/women
EVT000019466,96fa6f66-0899-451c-a941-cb023f9ba2a0,,checkout_complete,2024-04-25T00:06:14,1c7e014428a2,/women/category
EVT000019467,5415c549-0881-4311-a877-8a052a8902b0,Avery.Martinez1436@gmail.com,page_view,2025-04-05T09:52:44,4388eba5b0a9,/search/men
EVT000019468,fa2fe750-c5e8-4dd2-8421-0be7d8193664,,search,2024-01-16T02:39:27,0c95e6d25815,/category/search
EVT000019469,ac39313d-1cac-4df0-8b30-6b29407b4fbd,noor.green1631@yahoo.com,add_to_cart,2024-07-16T14:11:04,2227807724f3,/outerwear/new
EVT000019470,84ce5365-7ea8-47b9-b642-acce9ed83c7c,Hana.Williams1033@hey.com,page_view,2025-04-15T03:37:53,992d4a99df7e,/sale/checkout
EVT000019471,123d4e40-6cb6-44b7-b73e-f8b1ab4b67c3,Iris.Robinson1550@fastmail.com,checkout_start,2024-01-07T15:19:16,f279034dd6a9,/guide/women
EVT000019472,8995ecc9-b8e9-4693-afb4-17c239927d6f,kendall.cohen146@protonmail.com,checkout_complete,2026-01-21T06:40:17,7c2e487e27a0,/search/checkout
EVT000019473,e79b79a6-c853-4c4b-88ea-157e279ad19f,Cameron.Young38@hey.com,add_to_cart,2025-12-25T16:43:37,fdafcd5e7fc4,/deals/women
EVT000019474,5981516f-d3a2-46ed-a8a3-15f45fb035db,,search,2024-08-04T14:23:39,b3ea85fc28a4,/outerwear/wishlist
EVT000019475,5d174bed-8c5f-4bfc-be78-f2a37e49c766,wei.nakamura205@outlook.com,checkout_start,2024-06-08T11:54:31,9f570f396d7b,/new/category
EVT000019476,6bb93c6b-0b7d-4826-8d60-5afcea70a6de,,checkout_start,2025-03-29T15:48:01,9e2ef33f2331,/new/products
EVT000019477,be8e6623-715c-408b-9c1d-16ddd5664830,alex.cohen1116@fastmail.com,search,2025-06-04T15:12:27,d488e34e35e6,/blog/checkout
EVT000019478,bd1bac5a-2492-4ae0-bff1-bafe03888c35,,checkout_complete,2025-09-01T23:05:29,bcd8eff78ca8,/search/cart
EVT000019479,e7134151-76bc-445a-8b86-3b6992d75a39,,search,2024-12-17T13:21:43,5d25da6109fa,/sale/search
EVT000019480,e095bfba-c26b-419b-9071-1ff9ecc26efd,,search,2024-05-28T22:18:40,bbbaa5c79b50,/support/support
EVT000019481,ea7cd2e5-3a97-4d00-8dda-8e6f3707ec49,,checkout_complete,2025-11-10T02:18:47,3974b7c7b2c5,/deals/new
EVT000019482,3d520fa4-62d0-4f56-bd37-155e0fb5eb9f,,checkout_complete,2025-07-07T13:09:36,9c70f4d19c0c,/footwear/accessories
EVT000019483,21f9727c-a02b-461b-a3cf-15550f36f718,yuki.robinson224@icloud.com,checkout_start,2025-05-24T09:54:32,8cc4ad720ef1,/sale/account
EVT000019484,553a2e53-aa5d-492a-8457-ff20d9e2d9f8,,page_view,2025-01-31T23:37:28,4647af71c137,/men/account
EVT000019485,e0a422b8-fd4e-4e72-af22-67744d01740f,aiden.mueller1020@protonmail.com,add_to_cart,2024-09-12T07:55:09,bf781012cd52,/accessories/accessories
EVT000019486,08329e24-68f3-46e2-bc94-4845600e6246,drew.miller549@outlook.com,checkout_start,2025-05-02T07:11:52,656038f89d4f,/products/search
EVT000019487,8bb1dfdb-bc88-4ae6-baac-0cfd35796498,iris.green1477@duck.com,add_to_cart,2024-07-02T02:28:15,357e832a8b27,/checkout/checkout
EVT000019488,a36b9a61-9666-42a9-b464-511e6c4ebfb1,emerson.lewis1873@fastmail.com,search,2025-07-16T02:18:48,312b4ac2f732,/accessories/outerwear
EVT000019489,0274f56f-b4a0-43d4-a607-0fb1c339cb31,,checkout_complete,2024-05-23T10:20:49,91413930a27b,/outerwear/wishlist
EVT000019490,6b8ce345-c572-4ff0-ad55-faa434ef8915,jordan.moore1002@yahoo.com,search,2024-01-09T04:06:47,82ab93bc99af,/men/outerwear
EVT000019491,7317aec2-462a-438c-b374-e07c51196ee9,jordan.martinez1836@icloud.com,add_to_cart,2025-08-21T13:09:17,49dfe2e4e07a,/category/search
EVT000019492,c57ab24e-b441-483e-b0f6-61ba7d222c74,aiden.scott57@protonmail.com,search,2026-03-22T20:33:01,8c58206a2501,/new/new
EVT000019493,72a4dba8-24e8-4cd9-b588-7a4e7471b862,,checkout_start,2025-01-08T06:09:23,eb098b312606,/category/deals
EVT000019494,14753724-3244-4213-a165-fe747247a583,leo.mueller1833@outlook.com,page_view,2025-05-30T23:17:37,90629694c46a,/new/outerwear
EVT000019495,4116e34b-3f69-4a8d-963b-beb76f194612,Iris.Chen1797@outlook.com,checkout_complete,2024-09-14T08:47:34,2fffe028cc87,/cart/footwear
EVT000019496,3f041a85-9901-408c-a2e1-75d976349624,,checkout_start,2024-04-14T11:06:39,d3700cb9cc1c,/account/products
EVT000019497,cf50394d-544b-4e96-a824-07ad9ee89f49,,checkout_complete,2024-02-10T11:28:04,c7b67fcd26cc,/footwear/account
EVT000019498,8ca731aa-ffdf-4e2a-9a33-c7383e2476d9,,add_to_cart,2024-04-18T19:34:52,ea48982ebf8b,/products/new
EVT000019499,b5732d88-a806-4643-891a-d654d7f4a7d5,,search,2025-09-05T13:56:07,cf53f0963654,/wishlist/men
EVT000019500,6dd52d42-e94b-4301-bd28-3818af6afe9f,leo.garcia786@icloud.com,add_to_cart,2025-03-24T10:55:40,a830d13dec9c,/wishlist/footwear
EVT000019501,c8bae308-099e-4518-89c5-c27fafb4fa8c,logan.ramirez1516@yahoo.com,search,2025-01-12T03:42:49,f5a0d1e933f7,/cart/guide
EVT000019502,81a9442f-3f6b-40e6-a5fa-d18150e6b5f6,Morgan.Rossi1013@hey.com,checkout_complete,2025-02-25T22:20:54,a9f238899611,/wishlist/cart
EVT000019503,45fcb651-cef9-4e21-9341-01763b732fd3,Drew.King1298@icloud.com,checkout_complete,2024-12-31T16:06:55,faa3151fdced,/blog/outerwear
EVT000019504,ae8330d6-59ed-4a84-8037-e00a3f0476df,luna.rodriguez1403@yahoo.com,checkout_start,2024-05-06T08:33:21,429867edf876,/blog/guide
EVT000019505,0c933243-f87b-4542-8b42-2496ab30afb7,,add_to_cart,2025-05-31T05:42:00,b8268d0a1c0e,/support/blog
EVT000019506,3e035dfa-82cd-4c74-816b-5804c3c0460d,,checkout_start,2026-04-24T00:52:24,bf69ba3f948f,/guide/blog
EVT000019507,d5a8d2fa-3737-475e-9b0d-077f4b32c6f5,,search,2024-08-31T23:54:45,a6d2e49fa788,/account/guide
EVT000019508,f120fe50-d212-45f7-820a-e97aee3bd338,,checkout_start,2025-04-16T03:35:34,91c1cc18e288,/wishlist/checkout
EVT000019509,7585326b-5270-4bd3-98d9-cbcc1bc2ff76,,page_view,2024-06-09T20:49:39,c9aac49d2b5e,/account/new
EVT000019510,c3ab638f-d6c9-467f-9c70-f694ddb12844,,checkout_complete,2024-07-10T04:59:24,ab092aa994b2,/support/category
EVT000019511,30db97a5-7144-45f5-911d-b1d3b1ed9c59,Jordan.Miller1429@hey.com,checkout_start,2024-02-28T12:32:57,f0b4283d6318,/sale/blog
EVT000019512,860c5156-05ef-4c45-b3df-9ec9e44a95f6,,checkout_complete,2024-09-08T10:41:25,cd6636ed0535,/blog/products
EVT000019513,5c54cc65-3676-49ab-9a5a-6bf9dba1fbb8,logan.scott1102@duck.com,page_view,2024-11-20T02:23:23,a1e7339c7b77,/support/search
EVT000019514,09e663be-a296-4f50-bc37-e2dfc627aed3,Casey.Taylor41@icloud.com,page_view,2024-09-10T13:10:15,3cdb3d5ad17d,/guide/new
EVT000019515,f66b3809-25bd-4b44-972b-9a45bc0c74d1,,checkout_start,2024-09-18T05:00:02,4d82e794c77a,/deals/checkout
EVT000019516,52f064b4-f737-40b0-9c12-cfac4a2d092f,DEVON.RAMIREZ790@HEY.COM,checkout_complete,2025-10-01T23:27:51,c352c3d62ef7,/deals/wishlist
EVT000019517,69663bdf-d5ca-458d-a555-3ea4a3ceb3e0,,checkout_start,2025-08-31T16:02:29,7964e6432eac,/products/cart
EVT000019518,96d512c3-b742-4808-b9c8-7c4cd8743d1e,luna.walker570@fastmail.com,search,2025-09-08T00:41:03,68a4122a5119,/wishlist/sale
EVT000019519,9f6d72e9-670b-4940-b0db-c0dc46381fba,,checkout_complete,2024-01-10T08:40:01,e031b0532109,/accessories/search
EVT000019520,c7c098ff-6e3d-4d1a-a74c-3b6a10d3f54c,,checkout_start,2026-03-05T16:12:03,a08bacca6d40,/outerwear/category
EVT000019521,dc83221a-1f02-42d6-892f-dd20e860c8e9,,checkout_start,2024-12-05T21:02:06,c587d6b67251,/category/footwear
EVT000019522,0d2b0818-d6cc-4b0f-9cca-627ddd289661,,checkout_start,2024-10-08T01:05:56,6b1aa469b771,/wishlist/guide
EVT000019523,4ebaa458-034f-4347-8cd4-da21a299b96a,,checkout_complete,2025-09-08T20:48:06,334e464ec358,/footwear/new
EVT000019524,a96ad661-ad04-4d11-94ad-87245bf8d3a6,,checkout_complete,2025-05-24T17:10:53,9a61c504d219,/wishlist/account
EVT000019525,ec8bdd60-40c9-41b0-afb2-82a6590167ea,,add_to_cart,2025-10-24T23:50:43,fcd48c335743,/account/account
EVT000019526,06be38ca-667c-43b6-9099-c3c01cf45f8a,Nora.Sanchez1971@gmail.com,checkout_start,2025-09-21T21:38:00,fe57c6451434,/category/men
EVT000019527,e89993b3-ca14-4ba1-81d4-ffd8929b11a8,elena.martinez1850@hey.com,search,2024-02-06T20:13:54,d3da838fde59,/search/search
EVT000019528,78e8536d-3b4e-4f59-889e-026f6a2abdc1,,page_view,2024-03-29T15:35:25,b500e3b557fb,/account/checkout
EVT000019529,36c3848e-f530-4dca-834c-8d952b8e2ba1,,add_to_cart,2024-10-03T16:38:04,9487040e845d,/account/footwear
EVT000019530,3971a3b5-1d02-47fd-980d-597ce24b2ff0,,add_to_cart,2025-02-16T10:46:39,1e06dbc8b913,/support/checkout
EVT000019531,9d6e3da8-c3b3-4993-8cf5-7a258951fdcf,,search,2026-03-06T14:49:24,5df55f31cad9,/footwear/products
EVT000019532,2b9e3bbc-7fe9-40a2-afab-b390411ae78e,Jordan.Rodriguez1685@hey.com,page_view,2025-11-07T19:56:50,d4b0a2d7eaae,/cart/outerwear
EVT000019533,155ac0af-cf41-4dc6-8b6c-908c541c727e,,page_view,2024-01-30T20:52:49,b04b59670b0f,/wishlist/outerwear
EVT000019534,ccb81cc3-5f90-4549-97f4-ee7b9f124e2f,,checkout_complete,2026-04-14T17:07:01,e68784c0f491,/support/checkout
EVT000019535,cec794aa-1c79-471c-8b3d-324ac1e2a163,LEO.PATEL532@FASTMAIL.COM,page_view,2024-01-05T01:13:31,f21afcfd9b37,/guide/cart
EVT000019536,c112ed41-9f0d-4226-9cfb-331b0f0a269b,hana.young94@duck.com,add_to_cart,2024-01-20T15:21:32,0dc31264e997,/wishlist/checkout
EVT000019537,c7fb140c-7562-4463-ac53-a2e7c051d6ed,,search,2026-03-05T19:07:06,65c5c86144ee,/sale/account
EVT000019538,c7a182a7-bb6a-4dd1-a1c7-6eb457743831,,checkout_complete,2025-05-23T22:39:15,edf1f12e9ec5,/new/women
EVT000019539,551ce8d7-e078-42f3-8714-b4271be2c59d,elena.ramirez631@yahoo.com,checkout_complete,2025-08-17T16:41:11,de0b3bba7ecc,/support/footwear
EVT000019540,e14dde19-6279-41c5-b338-dd428ea6135f,emerson.perez457@gmail.com,checkout_complete,2026-01-08T23:18:43,5196da24dcd1,/guide/checkout
EVT000019541,6fc88858-107a-432f-b0f0-6bd1891759eb,,checkout_start,2025-08-03T17:55:53,bbcd0d720308,/account/accessories
EVT000019542,7ca64658-0bff-4543-bb3b-4dabe838fb8e,theo.chen845@icloud.com,add_to_cart,2025-03-07T16:03:21,d98dd03e26d7,/checkout/accessories
EVT000019543,70eed480-e4e3-4364-9b34-2b1e8941cb36,,checkout_complete,2025-02-28T08:29:39,9bc7c2bd0e17,/cart/footwear
EVT000019544,a6c397e8-55c1-458f-abaf-ec7cd2804c15,,add_to_cart,2024-07-11T11:11:31,c74bd5a39368,/products/search
EVT000019545,db2145b0-9d8e-44a4-8f05-d161a0420a25,,checkout_complete,2024-02-03T10:12:54,482a794494b5,/sale/support
EVT000019546,0905863a-7ce1-44f1-8829-fa41a75cf37f,,checkout_complete,2025-01-27T01:12:06,b0d032aab0af,/sale/blog
EVT000019547,53ec18a3-066d-40d6-939f-95fa5b37865a,,checkout_start,2025-10-16T06:30:32,c31da49e6c47,/outerwear/outerwear
EVT000019548,2d99673d-434b-467b-a6d9-a86c6f91de37,parker.patel1944@fastmail.com,checkout_complete,2024-03-04T10:04:40,bbf2c709816e,/sale/new
EVT000019549,0933a612-10c2-4d3c-a754-971e7e32292b,,add_to_cart,2024-12-26T03:47:25,ec5aa092c40b,/support/products
EVT000019550,22e4940a-fc60-4d12-98c9-c0e66ebd8599,owen.king517@outlook.com,add_to_cart,2025-02-02T13:52:32,ff7c656adfec,/checkout/support
EVT000019551,bd481d3c-aa0d-4170-9930-fab73c9fed34,,checkout_complete,2024-06-11T11:25:32,8a47da4eaf4a,/cart/new
EVT000019552,b3797db4-d675-4a90-ac7d-7603400f00f5,,add_to_cart,2024-07-21T20:41:12,f8d260c4bddc,/sale/cart
EVT000019553,25bdcd82-e5ce-4d0a-a0fe-7cb4e38829e1,,page_view,2024-02-12T08:18:57,3ddb5fd848bf,/women/men
EVT000019554,c83df211-456a-41b1-9b93-2728f697bf71,,search,2025-01-18T19:42:50,2f6c913e2dee,/support/footwear
EVT000019555,d1abb80c-bd13-4635-adcb-62824d462d11,,search,2024-04-10T03:32:51,bdefb68b91d1,/accessories/accessories
EVT000019556,ff7d5ea8-3701-438b-8742-480fe620d032,,add_to_cart,2024-06-28T22:27:17,e53499223e26,/products/products
EVT000019557,2abf7edc-0f3b-4d48-aba4-0555710d0a5b,Amara.Jackson903@hey.com,page_view,2026-04-11T18:46:57,f85f90c1109e,/checkout/support
EVT000019558,481239d5-e19f-4760-9bd6-69157aa6e237,,checkout_start,2024-01-14T02:44:01,8d2a4185dff8,/products/footwear
EVT000019559,4c237a79-75b4-4a63-8c9f-805ff9dfd366,,search,2025-09-29T17:58:15,91bae2e6cb49,/deals/cart
EVT000019560,5d3c0a6b-46bf-4e67-bc2b-c8e44a69d686,theo.nguyen1132@fastmail.com,search,2025-07-11T05:32:23,e05597730617,/products/men
EVT000019561,120fbb6a-172c-4477-b5c2-1cd400736cef,,add_to_cart,2026-01-17T16:47:29,2321fc1105a5,/checkout/guide
EVT000019562,4df71806-1a77-4dc8-b0ba-0a1a5b7db1e6,Logan.Perez622@yahoo.com,page_view,2026-01-17T14:40:56,40d279737fba,/wishlist/account
EVT000019563,ccf78c17-7b56-4aea-aa5c-41987f5bf40f,Kendall.Hernandez1515@yahoo.com,checkout_start,2024-03-22T22:44:05,6a23b21d72f5,/account/guide
EVT000019564,8c9d4962-ae29-42de-b54a-d60c9e7822fc,taylor.robinson43@outlook.com,checkout_start,2025-05-01T15:56:56,c6af862f53a2,/category/products
EVT000019565,e1ad3173-8bf7-4882-85fc-33c688a22d56,,checkout_start,2026-01-12T10:36:31,029fe37a26e9,/account/support
EVT000019566,c01d5974-baf7-4dd3-8b87-38ae1ebe6682,,search,2024-04-14T22:43:41,cc305a24e68c,/search/account
EVT000019567,813d4267-f97e-41e4-8c95-2867ea18ea9d,KENDALL.CHEN1242@GMAIL.COM,checkout_complete,2024-06-16T16:23:23,b3ccdc7afcd5,/blog/checkout
EVT000019568,ba0e7d8b-5858-44fa-b49c-8f8de467ddb1,,page_view,2024-02-21T11:05:54,4455176791a9,/new/category
EVT000019569,8a69fdf6-692a-480f-b581-39c51934a858,diego.lopez454@outlook.com,add_to_cart,2025-04-29T07:48:07,1a3be2854efe,/wishlist/women
EVT000019570,a6312572-1004-4593-a230-aa736aad4b81,,page_view,2024-01-31T13:04:46,dce18ebf2d0e,/guide/footwear
EVT000019571,2acd7f49-558f-429c-8827-cd9a1abb289c,,search,2025-01-28T21:34:06,d3451ffeb6eb,/account/sale
EVT000019572,339122e0-0f5e-4406-9300-f4b8195b19dc,,search,2025-09-29T18:49:04,ead2fe7cd55a,/products/wishlist
EVT000019573,f2560568-d76c-41ff-a55e-cea9caf1e789,Kendall.Mueller196@fastmail.com,page_view,2025-10-15T02:02:32,c6ac0e139141,/outerwear/new
EVT000019574,1488e339-8c4f-40f0-9194-de27c6cdfa9e,,add_to_cart,2024-02-16T04:54:19,69bc3e134a0e,/products/accessories
EVT000019575,c860ef57-a82c-41a7-8de7-ed00d2ae03c1,,checkout_complete,2025-07-30T23:10:14,c9bc424232c4,/accessories/category
EVT000019576,90e4096b-fc1e-4da5-8f9d-22a82cc63c06,logan.lewis1626@duck.com,search,2025-06-11T00:40:44,28b0881a9373,/checkout/accessories
EVT000019577,ff8f6106-a723-4130-9335-4e81f98e14e2,,search,2024-10-11T11:30:25,828c3c8e5db7,/new/wishlist
EVT000019578,a055567e-f8d0-4f36-8084-17c0cb629698,taylor.young408@gmail.com,search,2025-08-07T07:38:41,50bf0abe2a19,/checkout/men
EVT000019579,cfd96186-8778-41d2-85d0-3cca80575e4f,,checkout_start,2024-08-07T04:19:14,697d9e66d91b,/blog/checkout
