order_id,customer_email,order_timestamp,gross_amount,discount_amount,net_amount,channel,status
ORD00003460,blair.walker930@gmail.com,2025-11-13T22:33:40,67.1,0.0,67.1,organic_search,completed
ORD00003461,julia.adams775@protonmail.com,2025-01-23T18:23:32,105.94,0.0,105.94,direct,test
ORD00003462,sana.hill1377@fastmail.com,2024-09-13T04:15:28,276.18,0.0,276.18,organic_search,completed
ORD00003463,owen.allen903463@icloud.com,2025-06-15T16:44:45,244.32,48.86,195.46,organic_search,completed
ORD00003464,Drew.King1298@icloud.com,2024-11-20T22:22:43,331.77,66.35,265.42,paid_search,completed
ORD00003465,stella.smith677@icloud.com,2025-07-25T04:30:16,251.8,25.18,226.62,paid_search,completed
ORD00003466,amara.rodriguez760@fastmail.com,2025-06-20T02:15:44,260.63,26.06,234.57,direct,completed
ORD00003467,sana.singh1233@outlook.com,2025-03-25T09:20:10,84.52,0.0,84.52,direct,completed
ORD00003468,Mateo.King903468@fastmail.com,2026-04-29T15:35:43,162.36,0.0,162.36,direct,completed
ORD00003469,hayden.chen1158@hey.com,2024-10-06T18:59:17,258.22,51.64,206.58,paid_search,delivered
ORD00003470,Parker.Williams1396@yahoo.com,2025-11-02T08:16:14,287.56,57.51,230.05,referral,shipped
ORD00003471,ivan.harris1300@protonmail.com,2024-01-28T12:52:01,293.91,0.0,293.91,email,completed
ORD00003472,Taylor.Davis1390@gmail.com,2025-12-27T15:17:02,16.19,0.0,16.19,paid_search,delivered
ORD00003473,zoe.hill1039@icloud.com,2026-03-19T10:10:52,166.42,0.0,166.42,organic_search,delivered
ORD00003474,devon.hill1360@gmail.com,2026-01-24T09:51:52,129.37,0.0,129.37,organic_search,delivered
ORD00003475,zoe.martin903475@icloud.com,2025-09-11T16:04:56,291.67,58.33,233.34,email,shipped
ORD00003476,rowan.flores343@yahoo.com,2025-04-07T17:28:42,225.76,0.0,225.76,email,test
ORD00003477,morgan.perez1301@duck.com,2026-01-21T12:51:39,42.04,8.41,33.63,referral,completed
ORD00003478,parker.gonzalez370@duck.com,2024-10-31T06:07:43,268.7,26.87,241.83,paid_search,completed
ORD00003479,Kendall.Torres1266@duck.com,2025-01-27T12:23:40,325.82,32.58,293.24,organic_search,shipped
ORD00003480,jordan.flores860@icloud.com,2024-04-12T23:09:08,346.99,34.7,312.29,referral,completed
ORD00003481,drew.kim699@yahoo.com,2024-07-28T23:48:19,346.2,0.0,346.2,direct,completed
ORD00003482,casey.sanchez10@protonmail.com,2025-08-23T00:40:38,41.82,8.36,33.46,paid_search,completed
ORD00003483,CASEY.WILLIAMS1164@OUTLOOK.COM,2024-04-02T07:08:56,296.11,29.61,266.5,email,shipped
ORD00003484,sage.khan1456@yahoo.com,2024-11-23T11:00:55,-333.05,0.0,-266.44,social,refunded
ORD00003485,Ravi.Robinson1139@fastmail.com,2024-12-31T06:41:53,47.3,4.73,42.57,paid_search,completed
ORD00003486,maya.moore1514@outlook.com,2025-03-12T03:57:25,173.86,0.0,173.86,social,shipped
ORD00003487,BLAIR.WALKER930@GMAIL.COM,2025-01-03T00:10:33,179.63,17.96,161.67,direct,delivered
ORD00003488,drew.anderson523@gmail.com,2024-07-02T02:49:17,28.18,2.82,25.36,paid_search,completed
ORD00003489,avery.kim526@hey.com,2026-04-08T02:03:09,256.2,0.0,256.2,referral,completed
ORD00003490,owen.brown1571@hey.com,2025-12-23T06:36:55,228.64,22.86,205.78,referral,completed
ORD00003491,ivan.patel746@icloud.com,2024-02-03T01:41:03,311.94,0.0,311.94,social,completed
ORD00003492,Ravi.Robinson1536@outlook.com,2025-03-10T04:42:31,272.35,54.47,217.88,organic_search,completed
ORD00003493,parker.singh1558@outlook.com,2024-12-03T18:54:58,263.67,26.37,237.3,direct,shipped
ORD00003494,Taylor.Cohen444@yahoo.com,2026-04-15T19:50:28,16.49,0.0,16.49,paid_search,completed
ORD00003495,Kai.Thomas1253@duck.com,2024-09-27T10:48:58,23.72,2.37,21.35,organic_search,test
ORD00003496,Diego.Allen1951@duck.com,2025-06-26T22:49:20,128.08,12.81,115.27,email,delivered
ORD00003497,Morgan.Cohen595@icloud.com,2024-05-18T19:35:26,332.74,0.0,332.74,direct,completed
ORD00003498,Leo.Rossi1748@hey.com,2024-11-10T07:07:00,32.65,0.0,32.65,direct,shipped
ORD00003499,MATEO.WILLIAMS358@GMAIL.COM,2024-12-15T17:16:09,244.53,0.0,244.53,direct,completed
ORD00003500,DIEGO.MARTINEZ1533@GMAIL.COM,2024-01-21T05:06:36,194.31,38.86,155.45,referral,completed
ORD00003501,reese.adams1580@fastmail.com,2024-02-02T03:40:38,116.37,0.0,116.37,organic_search,completed
ORD00003502,felix.clark1595@gmail.com,2026-01-21T09:56:28,57.5,0.0,57.5,paid_search,shipped
ORD00003503,hana.davis1@outlook.com,2024-05-27T04:37:33,338.13,33.81,304.32,social,completed
ORD00003504,avery.miller903504@fastmail.com,2025-10-11T16:23:15,177.14,17.71,159.43,organic_search,shipped
ORD00003505,kendall.harris1916@hey.com,2025-09-29T12:50:08,191.2,19.12,172.08,email,completed
ORD00003506,Casey.Lopez968@yahoo.com,2025-06-27T13:53:01,308.08,0.0,308.08,social,completed
ORD00003507,julia.torres955@yahoo.com,2024-10-15T12:35:24,129.84,0.0,129.84,social,shipped
ORD00003508,ravi.clark1709@hey.com,2026-02-02T05:28:07,255.35,0.0,255.35,referral,completed
ORD00003509,RILEY.MARTINEZ1283@GMAIL.COM,2024-02-22T19:51:29,90.23,0.0,90.23,referral,shipped
ORD00003510,devon.brown61@outlook.com,2024-01-27T08:37:33,310.42,0.0,310.42,referral,completed
ORD00003511,hana.miller1630@protonmail.com,2024-04-29T02:41:42,132.63,0.0,132.63,direct,shipped
ORD00003512,Priya.Miller1292@yahoo.com,2024-08-06T18:39:17,89.9,0.0,89.9,social,completed
ORD00003513,ivan.thompson1210@icloud.com,2024-05-22T02:03:25,136.07,27.21,108.86,referral,completed
ORD00003514,skyler.king1592@hey.com,2025-03-28T09:08:39,45.69,0.0,45.69,referral,completed
ORD00003515,Taylor.Nakamura1121@gmail.com,2026-03-01T11:30:06,44.17,4.42,39.75,social,completed
ORD00003516,stella.chen1904@fastmail.com,2024-03-31T01:50:26,132.71,0.0,132.71,referral,completed
ORD00003517,hayden.nguyen903517@icloud.com,2025-05-14T19:01:26,160.76,0.0,160.76,referral,delivered
ORD00003518,drew.rossi1260@duck.com,2025-01-21T12:57:47,110.27,0.0,110.27,email,completed
ORD00003519,julia.taylor869@fastmail.com,2024-08-12T01:52:05,46.6,9.32,37.28,social,completed
ORD00003520,emerson.wright833@hey.com,2025-04-13T05:48:02,58.71,0.0,58.71,paid_search,completed
ORD00003521,theo.hernandez1070@duck.com,2024-09-24T13:52:28,210.54,0.0,210.54,organic_search,completed
ORD00003522,drew.green1206@duck.com,2025-04-29T22:30:47,131.73,26.35,105.38,paid_search,shipped
ORD00003523,logan.jackson421@gmail.com,2024-10-17T21:01:30,128.1,0.0,128.1,paid_search,delivered
ORD00003524,noor.clark903524@icloud.com,2025-02-01T20:18:01,282.15,56.43,225.72,social,completed
ORD00003525,ravi.garcia957@gmail.com,2024-10-09T21:21:49,299.68,0.0,299.68,email,delivered
ORD00003526,cameron.lopez1634@protonmail.com,2024-06-27T08:56:47,153.09,0.0,153.09,organic_search,completed
ORD00003527,sage.walker506@yahoo.com,2024-08-11T01:09:06,225.71,0.0,225.71,email,shipped
ORD00003528,Iris.Cohen1282@outlook.com,2024-01-12T00:53:55,224.58,0.0,224.58,social,completed
ORD00003529,leo.martin1955@outlook.com,2025-10-08T05:08:12,155.53,31.11,124.42,social,completed
ORD00003530,hana.patel1364@gmail.com,2024-10-04T18:09:50,167.81,0.0,167.81,social,completed
ORD00003531,kendall.chen1242@gmail.com,2024-10-01T02:55:29,228.46,0.0,228.46,email,completed
ORD00003532,Sana.Jackson1645@yahoo.com,2026-04-13T19:31:43,54.76,0.0,54.76,referral,completed
ORD00003533,skyler.robinson633@outlook.com,2025-10-20T12:47:40,249.56,0.0,249.56,email,completed
ORD00003534,Amara.Sanchez1320@duck.com,2024-06-18T15:46:44,25.92,0.0,25.92,email,shipped
ORD00003535,drew.green1163@outlook.com,2024-05-03T11:55:57,225.83,45.17,180.66,direct,completed
ORD00003536,parker.wright903536@protonmail.com,2024-01-13T17:30:06,240.86,0.0,240.86,social,completed
ORD00003537,diego.green1003@protonmail.com,2025-05-14T17:28:35,144.03,28.81,115.22,email,delivered
ORD00003538,avery.rodriguez1209@duck.com,2025-12-01T10:30:56,109.4,10.94,98.46,direct,completed
ORD00003539,cameron.harris1077@duck.com,2024-10-25T17:25:50,24.65,4.93,19.72,direct,completed
ORD00003540,Emerson.Singh91@duck.com,2025-02-10T02:37:16,292.42,58.48,233.94,direct,completed
ORD00003541,kai.green605@icloud.com,2025-01-15T18:10:53,170.64,0.0,170.64,email,shipped
ORD00003542,kendall.allen1136@outlook.com,2024-07-20T03:56:33,190.77,0.0,190.77,paid_search,shipped
ORD00003543,SKYLER.WRIGHT365@HEY.COM,2024-03-08T23:02:46,345.83,69.17,276.66,organic_search,delivered
ORD00003544,diego.nguyen1779@protonmail.com,2026-03-27T14:47:49,272.42,54.48,217.94,organic_search,test
ORD00003545,priya.mueller0@protonmail.com,2024-10-30T02:29:40,167.78,0.0,167.78,direct,delivered
ORD00003546,casey.williams1289@gmail.com,2024-08-28T03:18:39,32.12,0.0,32.12,organic_search,completed
ORD00003547,iris.garcia903547@hey.com,2024-09-21T04:07:16,329.75,0.0,329.75,referral,shipped
ORD00003548,noor.lopez903548@outlook.com,2024-04-17T08:01:37,131.71,0.0,131.71,direct,completed
ORD00003549,Ravi.Singh1717@outlook.com,2024-07-16T02:44:44,167.2,0.0,167.2,direct,delivered
ORD00003550,REESE.SMITH1682@GMAIL.COM,2025-09-27T04:52:44,87.58,17.52,70.06,paid_search,completed
ORD00003551,iris.torres799@outlook.com,2026-04-19T19:20:53,178.25,0.0,178.25,direct,delivered
ORD00003552,priya.clark1248@duck.com,2024-12-22T19:52:27,329.95,0.0,329.95,email,delivered
ORD00003553,CASEY.CLARK1731@GMAIL.COM,2026-03-11T17:42:45,232.57,0.0,232.57,social,delivered
ORD00003554,Zoe.Harris199@protonmail.com,2024-05-06T19:55:58,236.98,0.0,236.98,email,delivered
ORD00003555,cameron.thomas425@protonmail.com,2024-08-20T08:59:16,211.65,0.0,211.65,email,delivered
ORD00003556,SANA.FLORES116@OUTLOOK.COM,2025-04-07T09:25:25,36.6,3.66,32.94,direct,completed
ORD00003557,mira.brown383@outlook.com,2026-02-28T04:28:56,221.07,0.0,221.07,email,completed
ORD00003558,morgan.garcia903558@outlook.com,2024-09-08T05:59:15,186.96,0.0,186.96,direct,shipped
ORD00003559,diego.martinez527@icloud.com,2024-03-09T12:35:41,208.07,0.0,208.07,social,delivered
ORD00003560,SAGE.MUELLER903560@GMAIL.COM,2026-02-05T05:40:37,235.02,0.0,235.02,organic_search,completed
ORD00003561,amara.robinson1642@yahoo.com,2026-02-12T05:00:47,110.55,0.0,110.55,referral,completed
ORD00003562,drew.martin1404@yahoo.com,2024-07-19T03:47:19,125.61,0.0,125.61,referral,completed
ORD00003563,wei.hernandez1120@protonmail.com,2024-01-21T14:28:13,15.48,0.0,15.48,referral,completed
ORD00003564,hana.kim432@duck.com,2024-08-24T15:50:35,106.52,0.0,106.52,email,completed
ORD00003565,sana.anderson1389@hey.com,2024-07-29T08:48:42,340.99,0.0,340.99,organic_search,completed
ORD00003566,parker.nguyen1332@outlook.com,2024-08-03T21:33:57,118.27,0.0,118.27,social,completed
ORD00003567,casey.lopez968@yahoo.com,2024-09-04T12:27:45,295.61,59.12,236.49,social,shipped
ORD00003568,Diego.Allen1951@duck.com,2024-03-25T10:42:06,331.22,66.24,264.98,paid_search,completed
ORD00003569,skyler.jackson1235@outlook.com,2024-05-26T18:51:33,302.65,0.0,302.65,organic_search,shipped
ORD00003570,priya.davis1312@gmail.com,2024-05-05T01:19:20,184.14,0.0,184.14,paid_search,completed
ORD00003571,ezra.flores31@hey.com,2026-01-10T13:53:18,308.34,30.83,277.51,paid_search,shipped
ORD00003572,JULIA.NAKAMURA903572@YAHOO.COM,2026-01-15T22:12:32,141.68,14.17,127.51,email,completed
ORD00003573,elena.king1042@yahoo.com,2025-05-17T23:08:56,-330.14,0.0,-264.11,email,refunded
ORD00003574,IVAN.SANCHEZ903574@PROTONMAIL.COM,2026-02-17T05:17:22,174.78,0.0,174.78,referral,delivered
ORD00003575,nora.taylor459@hey.com,2024-03-24T11:58:26,73.88,0.0,73.88,email,completed
ORD00003576,emerson.allen510@yahoo.com,2025-11-21T20:30:20,223.27,0.0,223.27,paid_search,delivered
ORD00003577,emerson.wilson932@protonmail.com,2024-07-02T17:14:46,245.96,0.0,245.96,email,shipped
ORD00003578,sam.torres401@icloud.com,2025-10-25T22:35:53,217.12,0.0,217.12,referral,completed
ORD00003579,avery.rodriguez1209@duck.com,2024-07-06T09:15:46,81.27,8.13,73.14,email,completed
ORD00003580,jamie.mueller572@gmail.com,2026-03-25T18:26:27,329.63,0.0,329.63,paid_search,completed
ORD00003581,skyler.rossi1261@hey.com,2025-12-15T23:54:30,298.79,29.88,268.91,referral,delivered
ORD00003582,Stella.Hernandez221@outlook.com,2025-08-09T07:32:30,162.9,16.29,146.61,email,completed
ORD00003583,amara.martinez1699@icloud.com,2024-01-04T22:09:22,305.13,61.03,244.1,email,shipped
ORD00003584,cameron.kim528@hey.com,2025-10-07T15:39:25,207.1,0.0,207.1,social,delivered
ORD00003585,zoe.flores1302@protonmail.com,2026-01-15T14:17:24,145.8,29.16,116.64,direct,delivered
ORD00003586,drew.ramirez800@yahoo.com,2024-05-20T20:50:50,249.7,49.94,199.76,referral,shipped
ORD00003587,Theo.Green1981@gmail.com,2026-03-24T05:42:28,240.75,48.15,192.6,email,delivered
ORD00003588,amara.williams651@yahoo.com,2024-04-14T14:45:59,318.24,31.82,286.42,direct,completed
ORD00003589,skyler.clark396@protonmail.com,2024-07-27T10:01:13,347.6,0.0,347.6,email,shipped
ORD00003590,AIDEN.WHITE286@GMAIL.COM,2026-04-05T16:40:06,267.09,0.0,267.09,email,delivered
ORD00003591,elena.davis1930@hey.com,2025-05-13T15:37:26,140.4,0.0,140.4,referral,delivered
ORD00003592,reese.walker71@fastmail.com,2025-01-10T13:53:49,166.09,0.0,166.09,organic_search,completed
ORD00003593,avery.nakamura1881@icloud.com,2024-09-22T17:10:48,261.75,0.0,261.75,email,completed
ORD00003594,leo.kim1660@fastmail.com,2026-03-13T02:15:05,33.69,0.0,33.69,email,shipped
ORD00003595,Sam.Clark208@protonmail.com,2024-10-05T06:47:44,286.67,28.67,258.0,email,completed
ORD00003596,riley.garcia1604@fastmail.com,2024-07-14T01:13:17,187.3,18.73,168.57,paid_search,completed
ORD00003597,maya.walker204@fastmail.com,2024-02-21T17:24:12,58.45,0.0,58.45,organic_search,completed
ORD00003598,riley.king1747@fastmail.com,2024-12-27T01:06:00,293.19,0.0,293.19,paid_search,shipped
ORD00003599,NORA.KING1330@HEY.COM,2025-08-06T02:29:29,340.12,0.0,340.12,paid_search,shipped
ORD00003600,stella.allen1454@outlook.com,2024-10-05T10:06:43,213.46,42.69,170.77,referral,completed
ORD00003601,stella.smith677@icloud.com,2025-07-13T05:16:27,256.57,0.0,256.57,email,completed
ORD00003602,casey.young903602@yahoo.com,2025-08-15T08:53:27,324.2,0.0,324.2,organic_search,completed
ORD00003603,kendall.sanchez347@hey.com,2024-08-08T03:23:31,290.35,0.0,290.35,email,shipped
ORD00003604,owen.davis345@fastmail.com,2025-05-11T09:56:16,325.75,0.0,325.75,paid_search,shipped
ORD00003605,mateo.rodriguez1968@hey.com,2024-12-16T14:12:25,220.29,0.0,220.29,email,delivered
ORD00003606,Avery.Young903606@fastmail.com,2024-09-13T12:30:28,80.77,0.0,80.77,direct,completed
ORD00003607,FELIX.WILSON1627@DUCK.COM,2024-12-16T05:57:55,88.34,0.0,88.34,email,delivered
ORD00003608,kendall.allen1136@outlook.com,2024-08-26T23:35:17,201.44,0.0,201.44,direct,shipped
ORD00003609,reese.young1618@outlook.com,2024-03-06T18:39:54,29.67,0.0,29.67,referral,completed
ORD00003610,skyler.perez1722@hey.com,2026-03-25T23:27:28,16.1,3.22,12.88,referral,shipped
ORD00003611,hana.davis1@outlook.com,2025-03-24T20:28:47,18.36,0.0,18.36,social,completed
ORD00003612,Sam.Jackson931@hey.com,2024-01-25T02:36:11,126.6,12.66,113.94,email,delivered
ORD00003613,kai.thomas1253@duck.com,2024-03-01T10:45:08,231.25,0.0,231.25,direct,delivered
ORD00003614,Nora.Williams1616@yahoo.com,2024-07-25T17:11:29,69.87,0.0,69.87,email,completed
ORD00003615,reese.miller125@icloud.com,2024-04-09T12:50:53,207.34,0.0,207.34,social,shipped
ORD00003616,Hayden.Williams206@fastmail.com,2025-01-17T12:49:57,142.9,0.0,142.9,email,completed
ORD00003617,priya.robinson1471@yahoo.com,2024-03-17T18:12:30,341.93,0.0,341.93,direct,completed
ORD00003618,emerson.scott442@gmail.com,2025-09-30T17:03:57,242.57,0.0,242.57,email,test
ORD00003619,zoe.flores1302@protonmail.com,2025-05-27T11:00:49,114.81,0.0,114.81,email,completed
ORD00003620,alex.davis491@protonmail.com,2024-12-25T12:44:08,-246.6,0.0,-246.6,organic_search,refunded
ORD00003621,blair.ramirez916@protonmail.com,2024-09-23T02:30:38,197.43,0.0,197.43,email,completed
ORD00003622,Jordan.Davis1200@gmail.com,2024-05-28T22:46:01,254.24,0.0,254.24,email,completed
ORD00003623,aiden.lopez1993@gmail.com,2026-01-22T22:41:53,349.14,0.0,349.14,direct,delivered
ORD00003624,maya.thomas1505@hey.com,2025-08-06T20:43:52,110.77,22.15,88.62,direct,shipped
ORD00003625,mateo.torres743@icloud.com,2024-04-17T08:47:07,318.21,0.0,318.21,direct,shipped
ORD00003626,reese.johnson110@yahoo.com,2025-01-03T21:58:03,141.2,0.0,141.2,social,completed
ORD00003627,ivan.taylor684@gmail.com,2024-09-11T13:22:10,156.17,15.62,140.55,referral,completed
ORD00003628,jamie.chen1203@outlook.com,2025-05-14T01:06:39,286.9,57.38,229.52,direct,shipped
ORD00003629,ezra.robinson400@fastmail.com,2024-10-10T04:48:57,246.56,0.0,246.56,direct,completed
ORD00003630,elena.chen1216@gmail.com,2024-10-16T01:18:42,347.19,69.44,277.75,paid_search,completed
ORD00003631,DEVON.KIM1922@DUCK.COM,2024-10-01T08:11:26,256.83,0.0,256.83,email,completed
ORD00003632,yuki.harris993@fastmail.com,2025-03-28T11:16:00,322.99,0.0,322.99,referral,completed
ORD00003633,sam.brown351@protonmail.com,2024-09-06T04:14:14,77.15,0.0,77.15,email,shipped
ORD00003634,cameron.moore53@hey.com,2024-12-08T13:26:06,207.72,0.0,207.72,referral,completed
ORD00003635,stella.davis1861@hey.com,2024-10-20T20:49:51,80.87,8.09,72.78,email,completed
ORD00003636,Theo.Nguyen1132@fastmail.com,2024-12-29T22:57:35,84.42,16.88,67.54,social,delivered
ORD00003637,sana.lee1278@protonmail.com,2024-02-03T14:29:18,129.02,0.0,129.02,direct,completed
ORD00003638,avery.thompson987@outlook.com,2025-06-20T19:37:42,34.83,0.0,34.83,email,shipped
ORD00003639,Cameron.Jackson372@protonmail.com,2024-10-23T20:17:21,19.69,1.97,17.72,organic_search,completed
ORD00003640,Morgan.Clark1234@yahoo.com,2026-02-20T07:32:00,291.64,29.16,262.48,referral,shipped
ORD00003641,riley.jackson1542@duck.com,2024-06-01T04:44:19,105.07,0.0,105.07,referral,shipped
ORD00003642,yuki.hill84@fastmail.com,2025-08-14T20:19:10,206.41,0.0,206.41,social,completed
ORD00003643,Owen.Nakamura681@protonmail.com,2025-07-27T04:40:21,283.95,0.0,283.95,referral,completed
ORD00003644,Kendall.Thomas127@hey.com,2025-07-25T14:24:53,133.95,13.39,120.56,paid_search,completed
ORD00003645,avery.johnson1351@protonmail.com,2025-10-15T19:34:37,315.28,63.06,252.22,organic_search,delivered
ORD00003646,parker.patel1944@fastmail.com,2025-05-01T08:18:20,205.42,0.0,205.42,social,completed
ORD00003647,julia.kim546@yahoo.com,2025-03-25T00:59:03,297.2,0.0,297.2,paid_search,completed
ORD00003648,owen.clark655@fastmail.com,2024-12-15T09:39:56,61.98,6.2,55.78,referral,completed
ORD00003649,mira.jackson120@duck.com,2024-11-18T17:36:06,175.28,0.0,175.28,paid_search,completed
ORD00003650,drew.lee245@icloud.com,2024-04-10T21:49:50,127.28,12.73,114.55,direct,completed
ORD00003651,Luna.Harris1829@fastmail.com,2025-01-09T00:33:49,258.41,0.0,258.41,referral,completed
ORD00003652,skyler.mueller903652@hey.com,2025-11-21T01:34:00,109.38,21.88,87.5,social,shipped
ORD00003653,aiden.adams1368@fastmail.com,2025-03-13T18:38:33,69.71,6.97,62.74,referral,completed
ORD00003654,Cameron.Lee1349@duck.com,2025-12-15T21:36:31,190.61,0.0,190.61,referral,completed
ORD00003655,SAM.LOPEZ602@HEY.COM,2025-03-26T11:44:36,190.44,0.0,190.44,email,completed
ORD00003656,casey.rodriguez903656@duck.com,2024-01-31T16:14:04,23.55,0.0,23.55,direct,completed
ORD00003657,Felix.Clark1595@gmail.com,2025-11-13T11:05:01,71.8,0.0,71.8,referral,completed
ORD00003658,emerson.johnson903658@protonmail.com,2024-11-19T02:50:35,20.45,2.04,18.41,email,completed
ORD00003659,diego.lee150@hey.com,2024-03-03T07:04:11,239.87,0.0,239.87,referral,completed
ORD00003660,stella.brown712@outlook.com,2024-01-15T11:57:13,87.7,0.0,87.7,referral,shipped
ORD00003661,ravi.thompson79@fastmail.com,2024-01-24T22:52:13,273.21,27.32,245.89,email,completed
ORD00003662,rowan.khan1069@duck.com,2024-04-21T19:22:27,126.26,0.0,126.26,direct,completed
ORD00003663,cameron.jackson1907@outlook.com,2024-03-21T09:23:45,244.58,0.0,244.58,email,delivered
ORD00003664,AVERY.SMITH214@FASTMAIL.COM,2024-07-08T18:37:44,54.36,5.44,48.92,paid_search,shipped
ORD00003665,stella.scott524@yahoo.com,2025-07-28T10:34:48,221.47,0.0,221.47,organic_search,completed
ORD00003666,EZRA.SMITH863@OUTLOOK.COM,2024-01-17T04:23:37,226.65,22.67,203.98,paid_search,completed
ORD00003667,rowan.lewis1739@duck.com,2026-02-10T17:13:02,82.02,0.0,82.02,paid_search,shipped
ORD00003668,nora.robinson1502@fastmail.com,2025-04-20T15:18:12,122.5,0.0,122.5,email,delivered
ORD00003669,Taylor.Miller1472@fastmail.com,2025-10-27T16:09:07,240.87,0.0,240.87,email,completed
ORD00003670,elena.rossi834@protonmail.com,2024-01-24T04:47:48,324.12,64.82,259.3,referral,delivered
ORD00003671,Stella.Moore152@gmail.com,2024-06-01T20:08:35,-331.21,0.0,-331.21,organic_search,refunded
ORD00003672,parker.lewis1398@yahoo.com,2024-09-12T21:59:04,294.6,58.92,235.68,social,completed
ORD00003673,felix.martinez903673@yahoo.com,2025-11-26T02:40:48,302.3,0.0,302.3,referral,delivered
ORD00003674,avery.kim526@hey.com,2025-07-06T22:28:43,103.67,0.0,103.67,email,completed
ORD00003675,morgan.clark873@fastmail.com,2024-09-26T20:26:02,175.53,35.11,140.42,referral,delivered
ORD00003676,theo.patel1720@icloud.com,2025-03-08T13:46:40,198.82,0.0,198.82,organic_search,completed
ORD00003677,ezra.rodriguez1494@icloud.com,2025-12-28T12:30:19,64.72,0.0,64.72,paid_search,test
ORD00003678,drew.wright964@outlook.com,2026-03-13T14:17:07,93.25,9.33,83.92,social,completed
ORD00003679,casey.white6@fastmail.com,2024-07-28T07:56:02,99.23,0.0,99.23,direct,completed
ORD00003680,Sage.Thompson170@hey.com,2024-12-06T04:14:10,78.98,0.0,78.98,email,completed
ORD00003681,ezra.anderson369@fastmail.com,2025-11-02T12:17:16,144.09,14.41,129.68,referral,completed
ORD00003682,EMERSON.PEREZ1995@HEY.COM,2025-05-20T11:29:29,260.72,0.0,260.72,social,shipped
ORD00003683,parker.williams1396@yahoo.com,2025-10-12T01:52:25,333.62,33.36,300.26,organic_search,completed
ORD00003684,owen.wilson3@hey.com,2024-02-11T21:21:40,263.67,0.0,263.67,referral,shipped
ORD00003685,luna.clark990@icloud.com,2025-10-02T00:03:39,21.91,4.38,17.53,social,completed
ORD00003686,kai.miller1194@protonmail.com,2025-06-22T04:04:39,29.75,2.98,26.77,referral,shipped
ORD00003687,Ravi.Wright1622@outlook.com,2025-07-04T06:18:39,21.63,0.0,21.63,referral,completed
ORD00003688,jamie.nakamura109@outlook.com,2024-03-07T21:03:42,154.39,30.88,123.51,paid_search,delivered
ORD00003689,elena.lewis1698@yahoo.com,2025-07-29T23:18:10,313.53,0.0,313.53,email,delivered
ORD00003690,Parker.Clark589@fastmail.com,2024-07-15T23:36:30,102.52,10.25,92.27,organic_search,completed
ORD00003691,wei.king368@duck.com,2024-03-06T17:23:14,162.47,0.0,162.47,direct,delivered
ORD00003692,PRIYA.LOPEZ1839@PROTONMAIL.COM,2026-04-13T13:54:05,85.52,8.55,76.97,direct,completed
ORD00003693,SANA.ROBINSON1715@ICLOUD.COM,2025-11-29T22:11:02,163.22,32.64,130.58,referral,completed
ORD00003694,hana.hernandez891@duck.com,2025-07-30T20:55:15,22.8,0.0,22.8,email,shipped
ORD00003695,nora.mueller1783@protonmail.com,2024-06-12T10:44:02,126.36,12.64,113.72,email,completed
ORD00003696,felix.young1271@hey.com,2026-04-16T08:16:08,98.01,19.6,78.41,social,completed
ORD00003697,sam.anderson903697@hey.com,2025-10-28T23:13:23,163.1,0.0,163.1,social,completed
ORD00003698,Reese.Martin1581@yahoo.com,2024-04-26T12:36:29,312.68,0.0,312.68,email,shipped
ORD00003699,SAM.RODRIGUEZ1225@HEY.COM,2026-02-10T05:42:05,15.35,0.0,15.35,paid_search,delivered
ORD00003700,Ezra.Wilson1692@hey.com,2024-11-18T07:43:43,180.01,0.0,180.01,organic_search,completed
ORD00003701,Amara.Robinson1642@yahoo.com,2026-02-20T00:55:27,66.0,0.0,66.0,email,shipped
ORD00003702,luna.rodriguez1403@yahoo.com,2025-12-21T20:35:49,131.41,26.28,105.13,direct,completed
ORD00003703,blair.thomas820@gmail.com,2024-01-29T16:50:47,182.06,18.21,163.85,email,delivered
ORD00003704,Emerson.Perez457@gmail.com,2025-03-24T20:04:33,264.53,26.45,238.08,referral,completed
ORD00003705,OWEN.DAVIS345@FASTMAIL.COM,2025-11-20T14:10:59,59.3,0.0,59.3,organic_search,completed
ORD00003706,aiden.taylor781@icloud.com,2024-10-06T17:52:14,190.28,0.0,190.28,social,completed
ORD00003707,leo.flores1849@fastmail.com,2026-04-03T22:47:30,211.9,21.19,190.71,direct,shipped
ORD00003708,Kai.Nguyen903708@icloud.com,2025-11-29T17:20:30,343.04,0.0,343.04,paid_search,completed
ORD00003709,avery.perez360@fastmail.com,2025-04-01T18:27:29,201.41,20.14,181.27,organic_search,completed
ORD00003710,Ivan.Cohen458@hey.com,2024-12-14T21:27:43,239.32,23.93,215.39,paid_search,completed
ORD00003711,casey.clark1731@gmail.com,2025-05-26T12:45:20,161.85,0.0,161.85,referral,completed
ORD00003712,ravi.mueller1543@yahoo.com,2026-04-01T04:39:30,254.63,0.0,254.63,paid_search,completed
ORD00003713,WEI.ALLEN584@GMAIL.COM,2024-09-14T18:41:40,230.16,46.03,184.13,email,completed
ORD00003714,SAGE.RODRIGUEZ1483@GMAIL.COM,2024-05-01T19:46:17,121.31,0.0,121.31,organic_search,shipped
ORD00003715,maya.thomas1505@hey.com,2026-03-23T12:22:55,327.01,32.7,294.31,organic_search,shipped
ORD00003716,yuki.perez903716@duck.com,2024-09-05T15:39:39,251.4,0.0,251.4,referral,shipped
